x	y	precise_y	difference
+5.5590e-01	+5.7357e-01	+5.7356e-01	-1.5941e-05
+5.5600e-01	+5.7351e-01	+5.7350e-01	-1.5942e-05
+5.5610e-01	+5.7346e-01	+5.7344e-01	-1.5944e-05
+5.5620e-01	+5.7340e-01	+5.7338e-01	-1.5945e-05
+5.5630e-01	+5.7334e-01	+5.7333e-01	-1.5946e-05
+5.5640e-01	+5.7329e-01	+5.7327e-01	-1.5948e-05
+5.5650e-01	+5.7323e-01	+5.7321e-01	-1.5949e-05
+5.5660e-01	+5.7317e-01	+5.7315e-01	-1.5950e-05
+5.5670e-01	+5.7311e-01	+5.7310e-01	-1.5951e-05
+5.5680e-01	+5.7306e-01	+5.7304e-01	-1.5953e-05
+5.5690e-01	+5.7300e-01	+5.7298e-01	-1.5954e-05
+5.5700e-01	+5.7294e-01	+5.7293e-01	-1.5955e-05
+5.5710e-01	+5.7288e-01	+5.7287e-01	-1.5956e-05
+5.5720e-01	+5.7283e-01	+5.7281e-01	-1.5958e-05
+5.5730e-01	+5.7277e-01	+5.7275e-01	-1.5959e-05
+5.5740e-01	+5.7271e-01	+5.7270e-01	-1.5960e-05
+5.5750e-01	+5.7265e-01	+5.7264e-01	-1.5961e-05
+5.5760e-01	+5.7260e-01	+5.7258e-01	-1.5963e-05
+5.5770e-01	+5.7254e-01	+5.7252e-01	-1.5964e-05
+5.5780e-01	+5.7248e-01	+5.7247e-01	-1.5965e-05
+5.5790e-01	+5.7243e-01	+5.7241e-01	-1.5967e-05
+5.5800e-01	+5.7237e-01	+5.7235e-01	-1.5968e-05
+5.5810e-01	+5.7231e-01	+5.7230e-01	-1.5969e-05
+5.5820e-01	+5.7225e-01	+5.7224e-01	-1.5970e-05
+5.5830e-01	+5.7220e-01	+5.7218e-01	-1.5972e-05
+5.5840e-01	+5.7214e-01	+5.7212e-01	-1.5973e-05
+5.5850e-01	+5.7208e-01	+5.7207e-01	-1.5974e-05
+5.5860e-01	+5.7203e-01	+5.7201e-01	-1.5975e-05
+5.5870e-01	+5.7197e-01	+5.7195e-01	-1.5977e-05
+5.5880e-01	+5.7191e-01	+5.7189e-01	-1.5978e-05
+5.5890e-01	+5.7185e-01	+5.7184e-01	-1.5979e-05
+5.5900e-01	+5.7180e-01	+5.7178e-01	-1.5980e-05
+5.5910e-01	+5.7174e-01	+5.7172e-01	-1.5982e-05
+5.5920e-01	+5.7168e-01	+5.7167e-01	-1.5983e-05
+5.5930e-01	+5.7163e-01	+5.7161e-01	-1.5984e-05
+5.5940e-01	+5.7157e-01	+5.7155e-01	-1.5985e-05
+5.5950e-01	+5.7151e-01	+5.7149e-01	-1.5987e-05
+5.5960e-01	+5.7145e-01	+5.7144e-01	-1.5988e-05
+5.5970e-01	+5.7140e-01	+5.7138e-01	-1.5989e-05
+5.5980e-01	+5.7134e-01	+5.7132e-01	-1.5990e-05
+5.5990e-01	+5.7128e-01	+5.7127e-01	-1.5992e-05
+5.6000e-01	+5.7123e-01	+5.7121e-01	-1.5993e-05
+5.6010e-01	+5.7117e-01	+5.7115e-01	-1.5994e-05
+5.6020e-01	+5.7111e-01	+5.7109e-01	-1.5996e-05
+5.6030e-01	+5.7105e-01	+5.7104e-01	-1.5997e-05
+5.6040e-01	+5.7100e-01	+5.7098e-01	-1.5998e-05
+5.6050e-01	+5.7094e-01	+5.7092e-01	-1.5999e-05
+5.6060e-01	+5.7088e-01	+5.7087e-01	-1.6001e-05
+5.6070e-01	+5.7083e-01	+5.7081e-01	-1.6002e-05
+5.6080e-01	+5.7077e-01	+5.7075e-01	-1.6003e-05
+5.6090e-01	+5.7071e-01	+5.7070e-01	-1.6004e-05
+5.6100e-01	+5.7065e-01	+5.7064e-01	-1.6006e-05
+5.6110e-01	+5.7060e-01	+5.7058e-01	-1.6007e-05
+5.6120e-01	+5.7054e-01	+5.7052e-01	-1.6008e-05
+5.6130e-01	+5.7048e-01	+5.7047e-01	-1.6009e-05
+5.6140e-01	+5.7043e-01	+5.7041e-01	-1.6011e-05
+5.6150e-01	+5.7037e-01	+5.7035e-01	-1.6012e-05
+5.6160e-01	+5.7031e-01	+5.7030e-01	-1.6013e-05
+5.6170e-01	+5.7025e-01	+5.7024e-01	-1.6014e-05
+5.6180e-01	+5.7020e-01	+5.7018e-01	-1.6016e-05
+5.6190e-01	+5.7014e-01	+5.7012e-01	-1.6017e-05
+5.6200e-01	+5.7008e-01	+5.7007e-01	-1.6018e-05
+5.6210e-01	+5.7003e-01	+5.7001e-01	-1.6019e-05
+5.6220e-01	+5.6997e-01	+5.6995e-01	-1.6021e-05
+5.6230e-01	+5.6991e-01	+5.6990e-01	-1.6022e-05
+5.6240e-01	+5.6986e-01	+5.6984e-01	-1.6023e-05
+5.6250e-01	+5.6980e-01	+5.6978e-01	-1.6024e-05
+5.6260e-01	+5.6974e-01	+5.6973e-01	-1.6026e-05
+5.6270e-01	+5.6968e-01	+5.6967e-01	-1.6027e-05
+5.6280e-01	+5.6963e-01	+5.6961e-01	-1.6028e-05
+5.6290e-01	+5.6957e-01	+5.6955e-01	-1.6029e-05
+5.6300e-01	+5.6951e-01	+5.6950e-01	-1.6031e-05
+5.6310e-01	+5.6946e-01	+5.6944e-01	-1.6032e-05
+5.6320e-01	+5.6940e-01	+5.6938e-01	-1.6033e-05
+5.6330e-01	+5.6934e-01	+5.6933e-01	-1.6034e-05
+5.6340e-01	+5.6929e-01	+5.6927e-01	-1.6035e-05
+5.6350e-01	+5.6923e-01	+5.6921e-01	-1.6037e-05
+5.6360e-01	+5.6917e-01	+5.6916e-01	-1.6038e-05
+5.6370e-01	+5.6912e-01	+5.6910e-01	-1.6039e-05
+5.6380e-01	+5.6906e-01	+5.6904e-01	-1.6040e-05
+5.6390e-01	+5.6900e-01	+5.6899e-01	-1.6042e-05
+5.6400e-01	+5.6894e-01	+5.6893e-01	-1.6043e-05
+5.6410e-01	+5.6889e-01	+5.6887e-01	-1.6044e-05
+5.6420e-01	+5.6883e-01	+5.6882e-01	-1.6045e-05
+5.6430e-01	+5.6877e-01	+5.6876e-01	-1.6047e-05
+5.6440e-01	+5.6872e-01	+5.6870e-01	-1.6048e-05
+5.6450e-01	+5.6866e-01	+5.6864e-01	-1.6049e-05
+5.6460e-01	+5.6860e-01	+5.6859e-01	-1.6050e-05
+5.6470e-01	+5.6855e-01	+5.6853e-01	-1.6052e-05
+5.6480e-01	+5.6849e-01	+5.6847e-01	-1.6053e-05
+5.6490e-01	+5.6843e-01	+5.6842e-01	-1.6054e-05
+5.6500e-01	+5.6838e-01	+5.6836e-01	-1.6055e-05
+5.6510e-01	+5.6832e-01	+5.6830e-01	-1.6057e-05
+5.6520e-01	+5.6826e-01	+5.6825e-01	-1.6058e-05
+5.6530e-01	+5.6821e-01	+5.6819e-01	-1.6059e-05
+5.6540e-01	+5.6815e-01	+5.6813e-01	-1.6060e-05
+5.6550e-01	+5.6809e-01	+5.6808e-01	-1.6062e-05
+5.6560e-01	+5.6804e-01	+5.6802e-01	-1.6063e-05
+5.6570e-01	+5.6798e-01	+5.6796e-01	-1.6064e-05
+5.6580e-01	+5.6792e-01	+5.6791e-01	-1.6065e-05
+5.6590e-01	+5.6786e-01	+5.6785e-01	-1.6066e-05
+5.6600e-01	+5.6781e-01	+5.6779e-01	-1.6068e-05
+5.6610e-01	+5.6775e-01	+5.6774e-01	-1.6069e-05
+5.6620e-01	+5.6769e-01	+5.6768e-01	-1.6070e-05
+5.6630e-01	+5.6764e-01	+5.6762e-01	-1.6071e-05
+5.6640e-01	+5.6758e-01	+5.6756e-01	-1.6073e-05
+5.6650e-01	+5.6752e-01	+5.6751e-01	-1.6074e-05
+5.6660e-01	+5.6747e-01	+5.6745e-01	-1.6075e-05
+5.6670e-01	+5.6741e-01	+5.6739e-01	-1.6076e-05
+5.6680e-01	+5.6735e-01	+5.6734e-01	-1.6078e-05
+5.6690e-01	+5.6730e-01	+5.6728e-01	-1.6079e-05
+5.6700e-01	+5.6724e-01	+5.6722e-01	-1.6080e-05
+5.6710e-01	+5.6718e-01	+5.6717e-01	-1.6081e-05
+5.6720e-01	+5.6713e-01	+5.6711e-01	-1.6082e-05
+5.6730e-01	+5.6707e-01	+5.6705e-01	-1.6084e-05
+5.6740e-01	+5.6701e-01	+5.6700e-01	-1.6085e-05
+5.6750e-01	+5.6696e-01	+5.6694e-01	-1.6086e-05
+5.6760e-01	+5.6690e-01	+5.6688e-01	-1.6087e-05
+5.6770e-01	+5.6684e-01	+5.6683e-01	-1.6089e-05
+5.6780e-01	+5.6679e-01	+5.6677e-01	-1.6090e-05
+5.6790e-01	+5.6673e-01	+5.6671e-01	-1.6091e-05
+5.6800e-01	+5.6667e-01	+5.6666e-01	-1.6092e-05
+5.6810e-01	+5.6662e-01	+5.6660e-01	-1.6093e-05
+5.6820e-01	+5.6656e-01	+5.6654e-01	-1.6095e-05
+5.6830e-01	+5.6650e-01	+5.6649e-01	-1.6096e-05
+5.6840e-01	+5.6645e-01	+5.6643e-01	-1.6097e-05
+5.6850e-01	+5.6639e-01	+5.6637e-01	-1.6098e-05
+5.6860e-01	+5.6633e-01	+5.6632e-01	-1.6100e-05
+5.6870e-01	+5.6628e-01	+5.6626e-01	-1.6101e-05
+5.6880e-01	+5.6622e-01	+5.6620e-01	-1.6102e-05
+5.6890e-01	+5.6616e-01	+5.6615e-01	-1.6103e-05
+5.6900e-01	+5.6611e-01	+5.6609e-01	-1.6104e-05
+5.6910e-01	+5.6605e-01	+5.6603e-01	-1.6106e-05
+5.6920e-01	+5.6599e-01	+5.6598e-01	-1.6107e-05
+5.6930e-01	+5.6594e-01	+5.6592e-01	-1.6108e-05
+5.6940e-01	+5.6588e-01	+5.6586e-01	-1.6109e-05
+5.6950e-01	+5.6582e-01	+5.6581e-01	-1.6111e-05
+5.6960e-01	+5.6577e-01	+5.6575e-01	-1.6112e-05
+5.6970e-01	+5.6571e-01	+5.6570e-01	-1.6113e-05
+5.6980e-01	+5.6565e-01	+5.6564e-01	-1.6114e-05
+5.6990e-01	+5.6560e-01	+5.6558e-01	-1.6115e-05
+5.7000e-01	+5.6554e-01	+5.6553e-01	-1.6117e-05
+5.7010e-01	+5.6549e-01	+5.6547e-01	-1.6118e-05
+5.7020e-01	+5.6543e-01	+5.6541e-01	-1.6119e-05
+5.7030e-01	+5.6537e-01	+5.6536e-01	-1.6120e-05
+5.7040e-01	+5.6532e-01	+5.6530e-01	-1.6121e-05
+5.7050e-01	+5.6526e-01	+5.6524e-01	-1.6123e-05
+5.7060e-01	+5.6520e-01	+5.6519e-01	-1.6124e-05
+5.7070e-01	+5.6515e-01	+5.6513e-01	-1.6125e-05
+5.7080e-01	+5.6509e-01	+5.6507e-01	-1.6126e-05
+5.7090e-01	+5.6503e-01	+5.6502e-01	-1.6128e-05
+5.7100e-01	+5.6498e-01	+5.6496e-01	-1.6129e-05
+5.7110e-01	+5.6492e-01	+5.6490e-01	-1.6130e-05
+5.7120e-01	+5.6486e-01	+5.6485e-01	-1.6131e-05
+5.7130e-01	+5.6481e-01	+5.6479e-01	-1.6132e-05
+5.7140e-01	+5.6475e-01	+5.6473e-01	-1.6134e-05
+5.7150e-01	+5.6469e-01	+5.6468e-01	-1.6135e-05
+5.7160e-01	+5.6464e-01	+5.6462e-01	-1.6136e-05
+5.7170e-01	+5.6458e-01	+5.6456e-01	-1.6137e-05
+5.7180e-01	+5.6452e-01	+5.6451e-01	-1.6138e-05
+5.7190e-01	+5.6447e-01	+5.6445e-01	-1.6140e-05
+5.7200e-01	+5.6441e-01	+5.6440e-01	-1.6141e-05
+5.7210e-01	+5.6436e-01	+5.6434e-01	-1.6142e-05
+5.7220e-01	+5.6430e-01	+5.6428e-01	-1.6143e-05
+5.7230e-01	+5.6424e-01	+5.6423e-01	-1.6144e-05
+5.7240e-01	+5.6419e-01	+5.6417e-01	-1.6146e-05
+5.7250e-01	+5.6413e-01	+5.6411e-01	-1.6147e-05
+5.7260e-01	+5.6407e-01	+5.6406e-01	-1.6148e-05
+5.7270e-01	+5.6402e-01	+5.6400e-01	-1.6149e-05
+5.7280e-01	+5.6396e-01	+5.6394e-01	-1.6151e-05
+5.7290e-01	+5.6390e-01	+5.6389e-01	-1.6152e-05
+5.7300e-01	+5.6385e-01	+5.6383e-01	-1.6153e-05
+5.7310e-01	+5.6379e-01	+5.6378e-01	-1.6154e-05
+5.7320e-01	+5.6373e-01	+5.6372e-01	-1.6155e-05
+5.7330e-01	+5.6368e-01	+5.6366e-01	-1.6157e-05
+5.7340e-01	+5.6362e-01	+5.6361e-01	-1.6158e-05
+5.7350e-01	+5.6357e-01	+5.6355e-01	-1.6159e-05
+5.7360e-01	+5.6351e-01	+5.6349e-01	-1.6160e-05
+5.7370e-01	+5.6345e-01	+5.6344e-01	-1.6161e-05
+5.7380e-01	+5.6340e-01	+5.6338e-01	-1.6163e-05
+5.7390e-01	+5.6334e-01	+5.6332e-01	-1.6164e-05
+5.7400e-01	+5.6328e-01	+5.6327e-01	-1.6165e-05
+5.7410e-01	+5.6323e-01	+5.6321e-01	-1.6166e-05
+5.7420e-01	+5.6317e-01	+5.6316e-01	-1.6167e-05
+5.7430e-01	+5.6312e-01	+5.6310e-01	-1.6169e-05
+5.7440e-01	+5.6306e-01	+5.6304e-01	-1.6170e-05
+5.7450e-01	+5.6300e-01	+5.6299e-01	-1.6171e-05
+5.7460e-01	+5.6295e-01	+5.6293e-01	-1.6172e-05
+5.7470e-01	+5.6289e-01	+5.6287e-01	-1.6173e-05
+5.7480e-01	+5.6283e-01	+5.6282e-01	-1.6175e-05
+5.7490e-01	+5.6278e-01	+5.6276e-01	-1.6176e-05
+5.7500e-01	+5.6272e-01	+5.6270e-01	-1.6177e-05
+5.7510e-01	+5.6266e-01	+5.6265e-01	-1.6178e-05
+5.7520e-01	+5.6261e-01	+5.6259e-01	-1.6179e-05
+5.7530e-01	+5.6255e-01	+5.6254e-01	-1.6181e-05
+5.7540e-01	+5.6250e-01	+5.6248e-01	-1.6182e-05
+5.7550e-01	+5.6244e-01	+5.6242e-01	-1.6183e-05
+5.7560e-01	+5.6238e-01	+5.6237e-01	-1.6184e-05
+5.7570e-01	+5.6233e-01	+5.6231e-01	-1.6185e-05
+5.7580e-01	+5.6227e-01	+5.6225e-01	-1.6186e-05
+5.7590e-01	+5.6221e-01	+5.6220e-01	-1.6188e-05
+5.7600e-01	+5.6216e-01	+5.6214e-01	-1.6189e-05
+5.7610e-01	+5.6210e-01	+5.6209e-01	-1.6190e-05
+5.7620e-01	+5.6205e-01	+5.6203e-01	-1.6191e-05
+5.7630e-01	+5.6199e-01	+5.6197e-01	-1.6192e-05
+5.7640e-01	+5.6193e-01	+5.6192e-01	-1.6194e-05
+5.7650e-01	+5.6188e-01	+5.6186e-01	-1.6195e-05
+5.7660e-01	+5.6182e-01	+5.6181e-01	-1.6196e-05
+5.7670e-01	+5.6177e-01	+5.6175e-01	-1.6197e-05
+5.7680e-01	+5.6171e-01	+5.6169e-01	-1.6198e-05
+5.7690e-01	+5.6165e-01	+5.6164e-01	-1.6200e-05
+5.7700e-01	+5.6160e-01	+5.6158e-01	-1.6201e-05
+5.7710e-01	+5.6154e-01	+5.6152e-01	-1.6202e-05
+5.7720e-01	+5.6148e-01	+5.6147e-01	-1.6203e-05
+5.7730e-01	+5.6143e-01	+5.6141e-01	-1.6204e-05
+5.7740e-01	+5.6137e-01	+5.6136e-01	-1.6206e-05
+5.7750e-01	+5.6132e-01	+5.6130e-01	-1.6207e-05
+5.7760e-01	+5.6126e-01	+5.6124e-01	-1.6208e-05
+5.7770e-01	+5.6120e-01	+5.6119e-01	-1.6209e-05
+5.7780e-01	+5.6115e-01	+5.6113e-01	-1.6210e-05
+5.7790e-01	+5.6109e-01	+5.6108e-01	-1.6211e-05
+5.7800e-01	+5.6104e-01	+5.6102e-01	-1.6213e-05
+5.7810e-01	+5.6098e-01	+5.6096e-01	-1.6214e-05
+5.7820e-01	+5.6092e-01	+5.6091e-01	-1.6215e-05
+5.7830e-01	+5.6087e-01	+5.6085e-01	-1.6216e-05
+5.7840e-01	+5.6081e-01	+5.6079e-01	-1.6217e-05
+5.7850e-01	+5.6076e-01	+5.6074e-01	-1.6219e-05
+5.7860e-01	+5.6070e-01	+5.6068e-01	-1.6220e-05
+5.7870e-01	+5.6064e-01	+5.6063e-01	-1.6221e-05
+5.7880e-01	+5.6059e-01	+5.6057e-01	-1.6222e-05
+5.7890e-01	+5.6053e-01	+5.6051e-01	-1.6223e-05
+5.7900e-01	+5.6047e-01	+5.6046e-01	-1.6224e-05
+5.7910e-01	+5.6042e-01	+5.6040e-01	-1.6226e-05
+5.7920e-01	+5.6036e-01	+5.6035e-01	-1.6227e-05
+5.7930e-01	+5.6031e-01	+5.6029e-01	-1.6228e-05
+5.7940e-01	+5.6025e-01	+5.6023e-01	-1.6229e-05
+5.7950e-01	+5.6019e-01	+5.6018e-01	-1.6230e-05
+5.7960e-01	+5.6014e-01	+5.6012e-01	-1.6231e-05
+5.7970e-01	+5.6008e-01	+5.6007e-01	-1.6233e-05
+5.7980e-01	+5.6003e-01	+5.6001e-01	-1.6234e-05
+5.7990e-01	+5.5997e-01	+5.5995e-01	-1.6235e-05
+5.8000e-01	+5.5991e-01	+5.5990e-01	-1.6236e-05
+5.8010e-01	+5.5986e-01	+5.5984e-01	-1.6237e-05
+5.8020e-01	+5.5980e-01	+5.5979e-01	-1.6239e-05
+5.8030e-01	+5.5975e-01	+5.5973e-01	-1.6240e-05
+5.8040e-01	+5.5969e-01	+5.5967e-01	-1.6241e-05
+5.8050e-01	+5.5963e-01	+5.5962e-01	-1.6242e-05
+5.8060e-01	+5.5958e-01	+5.5956e-01	-1.6243e-05
+5.8070e-01	+5.5952e-01	+5.5951e-01	-1.6244e-05
+5.8080e-01	+5.5947e-01	+5.5945e-01	-1.6246e-05
+5.8090e-01	+5.5941e-01	+5.5939e-01	-1.6247e-05
+5.8100e-01	+5.5935e-01	+5.5934e-01	-1.6248e-05
+5.8110e-01	+5.5930e-01	+5.5928e-01	-1.6249e-05
+5.8120e-01	+5.5924e-01	+5.5923e-01	-1.6250e-05
+5.8130e-01	+5.5919e-01	+5.5917e-01	-1.6251e-05
+5.8140e-01	+5.5913e-01	+5.5912e-01	-1.6253e-05
+5.8150e-01	+5.5908e-01	+5.5906e-01	-1.6254e-05
+5.8160e-01	+5.5902e-01	+5.5900e-01	-1.6255e-05
+5.8170e-01	+5.5896e-01	+5.5895e-01	-1.6256e-05
+5.8180e-01	+5.5891e-01	+5.5889e-01	-1.6257e-05
+5.8190e-01	+5.5885e-01	+5.5884e-01	-1.6258e-05
+5.8200e-01	+5.5880e-01	+5.5878e-01	-1.6260e-05
+5.8210e-01	+5.5874e-01	+5.5872e-01	-1.6261e-05
+5.8220e-01	+5.5868e-01	+5.5867e-01	-1.6262e-05
+5.8230e-01	+5.5863e-01	+5.5861e-01	-1.6263e-05
+5.8240e-01	+5.5857e-01	+5.5856e-01	-1.6264e-05
+5.8250e-01	+5.5852e-01	+5.5850e-01	-1.6265e-05
+5.8260e-01	+5.5846e-01	+5.5844e-01	-1.6267e-05
+5.8270e-01	+5.5840e-01	+5.5839e-01	-1.6268e-05
+5.8280e-01	+5.5835e-01	+5.5833e-01	-1.6269e-05
+5.8290e-01	+5.5829e-01	+5.5828e-01	-1.6270e-05
+5.8300e-01	+5.5824e-01	+5.5822e-01	-1.6271e-05
+5.8310e-01	+5.5818e-01	+5.5817e-01	-1.6272e-05
+5.8320e-01	+5.5813e-01	+5.5811e-01	-1.6274e-05
+5.8330e-01	+5.5807e-01	+5.5805e-01	-1.6275e-05
+5.8340e-01	+5.5801e-01	+5.5800e-01	-1.6276e-05
+5.8350e-01	+5.5796e-01	+5.5794e-01	-1.6277e-05
+5.8360e-01	+5.5790e-01	+5.5789e-01	-1.6278e-05
+5.8370e-01	+5.5785e-01	+5.5783e-01	-1.6279e-05
+5.8380e-01	+5.5779e-01	+5.5777e-01	-1.6281e-05
+5.8390e-01	+5.5774e-01	+5.5772e-01	-1.6282e-05
+5.8400e-01	+5.5768e-01	+5.5766e-01	-1.6283e-05
+5.8410e-01	+5.5762e-01	+5.5761e-01	-1.6284e-05
+5.8420e-01	+5.5757e-01	+5.5755e-01	-1.6285e-05
+5.8430e-01	+5.5751e-01	+5.5750e-01	-1.6286e-05
+5.8440e-01	+5.5746e-01	+5.5744e-01	-1.6288e-05
+5.8450e-01	+5.5740e-01	+5.5738e-01	-1.6289e-05
+5.8460e-01	+5.5735e-01	+5.5733e-01	-1.6290e-05
+5.8470e-01	+5.5729e-01	+5.5727e-01	-1.6291e-05
+5.8480e-01	+5.5723e-01	+5.5722e-01	-1.6292e-05
+5.8490e-01	+5.5718e-01	+5.5716e-01	-1.6293e-05
+5.8500e-01	+5.5712e-01	+5.5711e-01	-1.6294e-05
+5.8510e-01	+5.5707e-01	+5.5705e-01	-1.6296e-05
+5.8520e-01	+5.5701e-01	+5.5699e-01	-1.6297e-05
+5.8530e-01	+5.5696e-01	+5.5694e-01	-1.6298e-05
+5.8540e-01	+5.5690e-01	+5.5688e-01	-1.6299e-05
+5.8550e-01	+5.5684e-01	+5.5683e-01	-1.6300e-05
+5.8560e-01	+5.5679e-01	+5.5677e-01	-1.6301e-05
+5.8570e-01	+5.5673e-01	+5.5672e-01	-1.6303e-05
+5.8580e-01	+5.5668e-01	+5.5666e-01	-1.6304e-05
+5.8590e-01	+5.5662e-01	+5.5660e-01	-1.6305e-05
+5.8600e-01	+5.5657e-01	+5.5655e-01	-1.6306e-05
+5.8610e-01	+5.5651e-01	+5.5649e-01	-1.6307e-05
+5.8620e-01	+5.5645e-01	+5.5644e-01	-1.6308e-05
+5.8630e-01	+5.5640e-01	+5.5638e-01	-1.6309e-05
+5.8640e-01	+5.5634e-01	+5.5633e-01	-1.6311e-05
+5.8650e-01	+5.5629e-01	+5.5627e-01	-1.6312e-05
+5.8660e-01	+5.5623e-01	+5.5622e-01	-1.6313e-05
+5.8670e-01	+5.5618e-01	+5.5616e-01	-1.6314e-05
+5.8680e-01	+5.5612e-01	+5.5610e-01	-1.6315e-05
+5.8690e-01	+5.5606e-01	+5.5605e-01	-1.6316e-05
+5.8700e-01	+5.5601e-01	+5.5599e-01	-1.6318e-05
+5.8710e-01	+5.5595e-01	+5.5594e-01	-1.6319e-05
+5.8720e-01	+5.5590e-01	+5.5588e-01	-1.6320e-05
+5.8730e-01	+5.5584e-01	+5.5583e-01	-1.6321e-05
+5.8740e-01	+5.5579e-01	+5.5577e-01	-1.6322e-05
+5.8750e-01	+5.5573e-01	+5.5571e-01	-1.6323e-05
+5.8760e-01	+5.5568e-01	+5.5566e-01	-1.6324e-05
+5.8770e-01	+5.5562e-01	+5.5560e-01	-1.6326e-05
+5.8780e-01	+5.5556e-01	+5.5555e-01	-1.6327e-05
+5.8790e-01	+5.5551e-01	+5.5549e-01	-1.6328e-05
+5.8800e-01	+5.5545e-01	+5.5544e-01	-1.6329e-05
+5.8810e-01	+5.5540e-01	+5.5538e-01	-1.6330e-05
+5.8820e-01	+5.5534e-01	+5.5533e-01	-1.6331e-05
+5.8830e-01	+5.5529e-01	+5.5527e-01	-1.6332e-05
+5.8840e-01	+5.5523e-01	+5.5521e-01	-1.6334e-05
+5.8850e-01	+5.5518e-01	+5.5516e-01	-1.6335e-05
+5.8860e-01	+5.5512e-01	+5.5510e-01	-1.6336e-05
+5.8870e-01	+5.5506e-01	+5.5505e-01	-1.6337e-05
+5.8880e-01	+5.5501e-01	+5.5499e-01	-1.6338e-05
+5.8890e-01	+5.5495e-01	+5.5494e-01	-1.6339e-05
+5.8900e-01	+5.5490e-01	+5.5488e-01	-1.6340e-05
+5.8910e-01	+5.5484e-01	+5.5483e-01	-1.6342e-05
+5.8920e-01	+5.5479e-01	+5.5477e-01	-1.6343e-05
+5.8930e-01	+5.5473e-01	+5.5472e-01	-1.6344e-05
+5.8940e-01	+5.5468e-01	+5.5466e-01	-1.6345e-05
+5.8950e-01	+5.5462e-01	+5.5460e-01	-1.6346e-05
+5.8960e-01	+5.5457e-01	+5.5455e-01	-1.6347e-05
+5.8970e-01	+5.5451e-01	+5.5449e-01	-1.6348e-05
+5.8980e-01	+5.5445e-01	+5.5444e-01	-1.6350e-05
+5.8990e-01	+5.5440e-01	+5.5438e-01	-1.6351e-05
+5.9000e-01	+5.5434e-01	+5.5433e-01	-1.6352e-05
+5.9010e-01	+5.5429e-01	+5.5427e-01	-1.6353e-05
+5.9020e-01	+5.5423e-01	+5.5422e-01	-1.6354e-05
+5.9030e-01	+5.5418e-01	+5.5416e-01	-1.6355e-05
+5.9040e-01	+5.5412e-01	+5.5411e-01	-1.6356e-05
+5.9050e-01	+5.5407e-01	+5.5405e-01	-1.6357e-05
+5.9060e-01	+5.5401e-01	+5.5399e-01	-1.6359e-05
+5.9070e-01	+5.5396e-01	+5.5394e-01	-1.6360e-05
+5.9080e-01	+5.5390e-01	+5.5388e-01	-1.6361e-05
+5.9090e-01	+5.5384e-01	+5.5383e-01	-1.6362e-05
+5.9100e-01	+5.5379e-01	+5.5377e-01	-1.6363e-05
+5.9110e-01	+5.5373e-01	+5.5372e-01	-1.6364e-05
+5.9120e-01	+5.5368e-01	+5.5366e-01	-1.6365e-05
+5.9130e-01	+5.5362e-01	+5.5361e-01	-1.6367e-05
+5.9140e-01	+5.5357e-01	+5.5355e-01	-1.6368e-05
+5.9150e-01	+5.5351e-01	+5.5350e-01	-1.6369e-05
+5.9160e-01	+5.5346e-01	+5.5344e-01	-1.6370e-05
+5.9170e-01	+5.5340e-01	+5.5339e-01	-1.6371e-05
+5.9180e-01	+5.5335e-01	+5.5333e-01	-1.6372e-05
+5.9190e-01	+5.5329e-01	+5.5328e-01	-1.6373e-05
+5.9200e-01	+5.5324e-01	+5.5322e-01	-1.6374e-05
+5.9210e-01	+5.5318e-01	+5.5316e-01	-1.6376e-05
+5.9220e-01	+5.5313e-01	+5.5311e-01	-1.6377e-05
+5.9230e-01	+5.5307e-01	+5.5305e-01	-1.6378e-05
+5.9240e-01	+5.5301e-01	+5.5300e-01	-1.6379e-05
+5.9250e-01	+5.5296e-01	+5.5294e-01	-1.6380e-05
+5.9260e-01	+5.5290e-01	+5.5289e-01	-1.6381e-05
+5.9270e-01	+5.5285e-01	+5.5283e-01	-1.6382e-05
+5.9280e-01	+5.5279e-01	+5.5278e-01	-1.6383e-05
+5.9290e-01	+5.5274e-01	+5.5272e-01	-1.6385e-05
+5.9300e-01	+5.5268e-01	+5.5267e-01	-1.6386e-05
+5.9310e-01	+5.5263e-01	+5.5261e-01	-1.6387e-05
+5.9320e-01	+5.5257e-01	+5.5256e-01	-1.6388e-05
+5.9330e-01	+5.5252e-01	+5.5250e-01	-1.6389e-05
+5.9340e-01	+5.5246e-01	+5.5245e-01	-1.6390e-05
+5.9350e-01	+5.5241e-01	+5.5239e-01	-1.6391e-05
+5.9360e-01	+5.5235e-01	+5.5234e-01	-1.6392e-05
+5.9370e-01	+5.5230e-01	+5.5228e-01	-1.6394e-05
+5.9380e-01	+5.5224e-01	+5.5222e-01	-1.6395e-05
+5.9390e-01	+5.5219e-01	+5.5217e-01	-1.6396e-05
+5.9400e-01	+5.5213e-01	+5.5211e-01	-1.6397e-05
+5.9410e-01	+5.5208e-01	+5.5206e-01	-1.6398e-05
+5.9420e-01	+5.5202e-01	+5.5200e-01	-1.6399e-05
+5.9430e-01	+5.5197e-01	+5.5195e-01	-1.6400e-05
+5.9440e-01	+5.5191e-01	+5.5189e-01	-1.6401e-05
+5.9450e-01	+5.5185e-01	+5.5184e-01	-1.6403e-05
+5.9460e-01	+5.5180e-01	+5.5178e-01	-1.6404e-05
